hhid,wage,grade92,age,agesq,ownchild,occ2012,private,female,lnwage,fem_age,citizen,spouce,atwork
786949130329301,50.0,46,31,961,1,3060,1,1,3.912023005428146,31,1,1,1
730600079165910,45.0,42,51,2601,2,3200,1,0,3.8066624897703196,0,1,1,1
9663360992196,18.315,42,32,1024,2,3160,1,1,2.907720396230778,32,1,1,1
170276006737820,57.6922,45,41,1681,2,3060,1,0,4.0551219824004106,0,1,1,1
799270057220633,23.65,42,51,2601,1,3160,1,0,3.1633631149379418,0,1,1,1
927369870789301,6.25,43,26,676,0,3030,1,1,1.8325814637483102,26,1,0,1
928087939379500,10.769200000000001,43,22,484,0,3060,1,1,2.376690208000829,22,1,0,1
899910278320973,25.0,41,49,2401,1,3220,1,1,3.2188758248682006,49,1,1,1
930986070333519,64.10244444444444,45,46,2116,2,3010,1,0,4.1604824980582364,0,1,1,1
84313380994691,28.845999999999997,46,30,900,2,3160,1,1,3.3619713351613183,30,1,1,1
110984099337469,26.44225,46,29,841,1,3160,1,1,3.274963109698682,29,1,1,1
306083706082811,38.75,44,42,1764,2,3160,1,1,3.657130755799356,42,1,1,1
929740226950973,68.68119047619048,45,28,784,0,3010,1,0,4.229475369545188,0,0,0,1
625039917339640,35.76470588235294,43,42,1764,2,3160,1,1,3.576961537909951,42,1,1,1
79290123220974,28.466666666666665,46,30,900,0,3060,1,0,3.3487338121264143,0,1,0,1
930979830769401,34.615249999999996,44,32,1024,2,3160,1,0,3.544294336406378,0,1,1,1
932020721479920,34.854166666666664,46,36,1296,0,3060,1,0,3.551172690078933,0,0,1,1
987090901479280,17.0,43,59,3481,1,3160,1,1,2.833213344056216,59,1,0,1
77724310993097,13.84,46,36,1296,0,3060,1,1,2.6275629501895237,36,1,0,1
340100003206612,82.41742857142857,45,43,1849,2,3060,1,0,4.411796926339143,0,1,1,1
290926099543819,15.0,43,24,576,0,3150,1,0,2.70805020110221,0,1,0,1
279580195860974,17.0,44,26,676,0,3030,1,1,2.833213344056216,26,1,0,1
450925098943839,12.5,40,33,1089,2,3030,1,1,2.5257286443082556,33,1,1,1
244033043908195,50.0,42,64,4096,0,3030,1,0,3.912023005428146,0,1,1,1
490987304039418,26.916666666666668,45,55,3025,0,3060,1,0,3.292745673434656,0,1,1,1
975413220500121,41.20871428571429,46,46,2116,0,3060,1,0,3.7186497457791976,0,1,0,1
260960097343539,15.384500000000001,46,26,676,0,3060,1,1,2.733360509058375,26,1,0,1
536498379700669,57.6922,46,45,2025,0,3060,1,0,4.0551219824004106,0,1,0,1
407047608004871,48.07683333333333,45,46,2116,2,3060,1,1,3.8728004256064557,46,1,1,1
490785090047899,60.0,45,53,2809,1,3060,1,0,4.0943445622221,0,0,1,1
736492039800613,22.596,45,26,676,1,3060,1,0,3.1177728994630156,0,1,1,1
975068986439810,23.07675,45,29,841,0,3060,1,0,3.1388256171665394,0,1,0,1
978049670329403,13.221125,46,26,676,0,3060,0,1,2.5818159291387373,26,1,0,1
340809811564369,35.0,46,40,1600,2,3060,1,1,3.5553480614894135,40,1,1,1
980282005447030,67.3075,46,56,3136,0,3060,1,1,4.209271671749139,56,1,1,1
77164390992290,57.6922,45,39,1521,1,3060,1,0,4.0551219824004106,0,1,1,1
568963804007088,30.0,43,47,2209,0,3200,1,0,3.4011973816621555,0,1,1,1
3704125890180,49.6152,45,38,1444,1,3060,1,0,3.9042972383970804,0,1,1,1
3704125890180,72.11525,45,37,1369,1,3060,1,1,4.27826553371462,37,1,1,1
67455310978790,48.07675,46,51,2601,1,3040,1,1,3.872798692268385,51,1,1,1
590919090957109,31.25,46,31,961,0,3160,1,0,3.4420193761824107,0,1,1,1
703900345596741,57.6922,46,40,1600,2,3060,1,1,4.0551219824004106,40,1,1,1
290941098357839,52.8845,45,29,841,0,3160,1,0,3.9681102902586276,0,1,1,1
499800432700675,72.11525,45,40,1600,2,3060,1,0,4.27826553371462,0,1,1,1
60957093457229,19.871666666666666,46,34,1156,0,3060,0,0,2.9892949315899857,0,1,1,1
350509937206482,38.63636363636363,43,51,2601,0,3150,1,1,3.654193896126046,51,1,1,1
16465360999492,37.692,42,28,784,2,3060,0,1,3.6294478703445097,28,1,1,1
289960299000780,55.0,46,62,3844,0,3010,1,0,4.007333185232471,0,1,1,1
800209998506171,20.272727272727273,46,52,2704,0,3060,1,1,3.009276498661748,52,1,0,1
15950440011403,40.06402777777778,33,58,3364,0,3060,1,0,3.690478868812501,0,1,0,1
240677098909695,23.07675,41,32,1024,2,3160,1,1,3.1388256171665394,32,1,1,1
469200066300940,40.3845,44,53,2809,0,3160,1,1,3.6984460479831482,53,1,1,1
664029040639000,10.8125,45,54,2916,0,3060,0,1,2.3807028722579977,54,1,0,1
89810860982998,52.44745454545455,46,45,2025,2,3060,0,0,3.959811802596086,0,1,1,1
136080040270004,45.673,46,34,1156,0,3160,1,0,3.8215073136753697,0,1,1,1
826389240899005,80.0,45,42,1764,2,3060,0,1,4.382026634673881,42,1,1,1
826389240899005,82.41742857142857,45,44,1936,2,3060,1,0,4.411796926339143,0,1,1,1
988076020049010,8.0,43,25,625,0,3030,0,1,2.0794415416798357,25,1,0,1
41006142080290,29.91111111111111,42,50,2500,1,3220,1,0,3.398230020434353,0,1,1,1
400600076325422,32.05111111111111,43,32,1024,0,3220,1,0,3.4673318508191446,0,0,1,1
508907500799396,48.07683333333333,45,59,3481,0,3060,1,0,3.8728004256064557,0,1,1,1
610740812110040,63.4615,45,37,1369,0,3060,1,0,4.1504334228123545,0,1,0,1
977086532089060,28.169999999999998,42,58,3364,0,3200,1,1,3.338257581888281,58,1,0,1
993056815049140,69.23075,45,40,1600,2,3060,1,1,4.237445128084958,40,1,1,1
993056815049140,57.6922,45,42,1764,2,3060,1,0,4.0551219824004106,0,1,1,1
356529840489009,38.29,44,30,900,0,3030,1,1,3.6451887654892032,30,1,0,1
810530453340140,96.15360000000001,46,31,961,2,3010,1,1,4.565946912831533,31,1,1,1
42250890955795,23.07675,43,23,529,0,3030,1,1,3.1388256171665394,23,1,0,1
589079480279008,15.934000000000001,45,25,625,0,3010,1,1,2.7684551909581745,25,0,0,1
731039591089580,28.75,45,46,2116,0,3000,1,1,3.3586377672433594,46,1,1,1
959790735590940,64.10244444444444,45,52,2704,0,3060,1,0,4.1604824980582364,0,1,1,1
969830325310940,67.27000000000001,42,56,3136,0,3220,0,1,4.208714372037514,56,1,1,1
810006410003781,22.0,42,44,1936,2,3220,1,1,3.091042453358316,44,1,1,1
195954707017022,80.12805555555556,44,39,1521,2,3010,1,0,4.383626049372447,0,1,1,1
145192748100430,26.923000000000002,44,29,841,0,3160,1,1,3.292980939874984,29,1,1,1
198998605090269,21.3,45,51,2601,0,3060,0,1,3.0587070727153796,51,1,1,1
210470975010041,57.69225,45,61,3721,0,3010,0,0,4.0551228490683195,0,1,1,1
221381038909399,40.0,44,31,961,1,3150,0,1,3.6888794541139363,31,1,1,1
450828093618849,50.0,45,58,3364,0,3060,1,0,3.912023005428146,0,1,1,1
195994703061247,35.0,42,50,2500,0,3010,1,1,3.5553480614894135,50,1,0,1
955022511189480,21.0,42,64,4096,0,3060,1,1,3.044522437723423,64,1,1,1
210230755970081,72.11525,45,39,1521,4,3060,1,0,4.27826553371462,0,1,1,1
721805068909295,30.0,41,49,2401,0,3150,1,0,3.4011973816621555,0,1,0,1
31384018909496,26.14864864864865,44,26,676,0,3030,1,1,3.2637975122597123,26,1,0,1
810309908777695,32.05125,43,44,1936,4,3200,1,1,3.4673361841662005,44,1,0,1
908000801200273,57.6922,46,54,2916,3,3060,1,0,4.0551219824004106,0,1,1,1
88511450906995,25.475,43,31,961,0,3030,1,1,3.2376975791087887,31,1,0,1
751604024909174,43.0,44,30,900,0,3160,1,1,3.7612001156935624,30,1,0,1
647839840459106,40.06395833333333,46,28,784,0,3040,1,1,3.69047713547443,28,1,0,1
68087147180780,57.6922,45,37,1369,0,3060,1,0,4.0551219824004106,0,1,1,1
68087147180780,72.11525,45,34,1156,0,3060,1,1,4.27826553371462,34,1,1,1
75171880959895,48.07683333333333,46,46,2116,2,3060,1,1,3.8728004256064557,46,1,1,1
889960521980981,48.07683333333333,46,54,2916,0,3060,1,0,3.8728004256064557,0,1,1,1
410809932475592,62.720000000000006,43,59,3481,0,3060,1,0,4.138680376042153,0,1,0,1
42059122180410,25.0,46,34,1156,0,3160,1,1,3.2188758248682006,34,1,1,1
191797074909492,48.07683333333333,45,57,3249,0,3060,0,0,3.8728004256064557,0,1,1,1
810909913888599,48.076499999999996,46,47,2209,3,3060,1,1,3.8727934922361444,47,0,1,1
810909913888599,64.10233333333333,46,51,2601,3,3060,0,0,4.160480764720166,0,1,1,1
420009923251096,31.19644444444444,44,59,3481,0,3030,1,1,3.4403041282075293,59,1,1,1
280900064224254,6.25,40,32,1024,0,3030,1,1,1.8325814637483102,32,1,0,1
10760063330082,40.375,43,62,3844,0,3150,0,1,3.6982107815428207,62,1,1,1
996061898249730,19.95175,46,38,1444,1,3060,1,0,2.9933168587870056,0,0,1,1
208609492945331,43.75,44,36,1296,2,3160,0,1,3.7784916128036232,36,1,0,1
921739540056210,32.03333333333333,46,36,1296,4,3010,1,1,3.466777027308137,36,1,1,1
33342830114505,33.6535,44,35,1225,2,3150,1,1,3.516117062568948,35,1,1,1
552415038909991,18.58966666666667,46,29,841,0,3060,1,0,2.9226058707854325,0,1,0,1
820509993570175,24.038333333333334,46,37,1369,0,3060,1,0,3.179649778367364,0,0,0,1
510610904480042,38.46,46,39,1521,2,3160,1,0,3.6496187401606335,0,1,1,1
291984600022649,33.0,44,50,2500,0,3140,0,1,3.4965075614664802,50,1,0,1
882298489600490,16.346,45,36,1296,1,3060,1,0,2.793983219093938,0,0,1,1
480271049700907,18.02875,45,43,1849,1,3000,1,0,2.891967705915583,0,1,1,1
608903032997679,35.55555555555556,45,53,2809,0,3160,1,0,3.571096418457553,0,1,1,1
263918902005969,44.37861538461539,46,37,1369,2,3060,1,0,3.7927577179329193,0,1,1,1
113015338470,16.016666666666666,44,44,1936,3,3060,1,0,2.7736298467481917,0,1,1,1
430200024593022,25.0,45,52,2704,2,3060,1,1,3.2188758248682006,52,1,1,1
830201062907946,19.22,46,47,2209,0,3010,1,0,2.9559514035421466,0,1,1,1
4433420901694,24.375,43,42,1764,0,3160,0,1,3.193558016883911,42,1,0,1
92529440237300,18.75,43,35,1225,0,3150,1,0,2.9311937524164198,0,1,0,1
88052188340730,144.2305,45,49,2401,2,3060,1,0,4.971412714274566,0,1,1,1
132880740850308,41.20871428571429,46,40,1600,3,3060,1,0,3.7186497457791976,0,1,1,1
830207915835997,23.076857142857143,43,62,3844,0,3160,1,1,3.1388302600477256,62,1,1,1
394914901036347,22.8365,44,30,900,0,3150,1,1,3.1283601331154243,30,1,0,1
67313830984390,42.3,45,46,2116,0,3060,1,0,3.744787086052232,0,1,1,1
389960615770743,29.25,41,51,2601,0,3160,0,1,3.3758795736778655,51,1,0,1
650130003738450,32.05111111111111,44,33,1089,2,3150,1,1,3.4673318508191446,33,1,1,1
504705243497143,51.282000000000004,45,31,961,0,3010,1,1,3.937339813411936,31,1,1,1
423440019508,20.0,43,47,2209,2,3160,1,1,2.995732273553991,47,1,1,1
20845094338319,72.11525,46,58,3364,0,3060,1,0,4.27826553371462,0,1,1,1
243033044907195,72.11525,43,25,625,0,3220,1,0,4.27826553371462,0,1,0,1
25024155380470,36.0,45,48,2304,1,3060,1,0,3.58351893845611,0,1,1,1
25024155380470,55.0,45,47,2209,1,3060,1,1,4.007333185232471,47,1,1,1
57473450954590,44.87166666666667,45,41,1681,2,3060,1,1,3.8038065636409746,41,1,1,1
650850093738459,40.865249999999996,44,44,1936,0,3060,0,0,3.710280068654017,0,1,0,1
753203014904594,44.87166666666667,45,56,3136,3,3010,1,0,3.8038065636409746,0,1,1,1
510180163440043,22.5,43,35,1225,2,3220,1,0,3.1135153092103742,0,1,1,1
394908909097679,50.60526315789474,43,61,3721,0,3220,1,1,3.9240555858623942,61,1,1,1
72583860962595,52.44745454545455,46,53,2809,2,3060,1,0,3.959811802596086,0,1,1,1
608906043793476,120.19208333333334,45,64,4096,0,3060,1,1,4.789091157480611,64,1,1,1
666029580539303,18.46,43,61,3721,0,3060,1,1,2.9156062290747062,61,1,1,1
908605623994127,12.45,44,27,729,2,3030,0,1,2.5217206229107165,27,1,0,1
189350240440307,64.10244444444444,46,41,1681,3,3060,1,0,4.1604824980582364,0,1,1,1
593859028908960,25.0,45,45,2025,2,3060,1,1,3.2188758248682006,45,1,1,1
693721084907692,25.0,43,37,1369,0,3040,1,1,3.2188758248682006,37,1,0,1
921079660349970,15.38,46,33,1089,0,3060,1,1,2.733067964077498,33,1,1,1
14592088909490,46.6345,42,47,2209,0,3200,1,1,3.8423406105602913,47,1,0,1
24541014909293,27.875,44,35,1225,1,3030,1,1,3.3277302297802827,35,1,1,1
610824097348069,13.75,40,29,841,1,3200,1,1,2.6210388241125804,29,1,1,1
90314440984196,68.68119047619048,45,32,1024,0,3010,1,1,4.229475369545188,32,1,1,1
708904144997574,57.6922,45,43,1849,3,3060,1,1,4.0551219824004106,43,1,1,1
840409945302371,31.25,44,25,625,0,3060,1,0,3.4420193761824107,0,1,0,1
984024846449460,32.0,44,48,2304,2,3160,1,0,3.4657359027997265,0,1,1,1
840507969256296,28.37837837837838,44,35,1225,1,3150,1,1,3.3456275305073446,35,1,1,1
970162016544900,43.5696875,46,28,784,2,3160,1,1,3.774361667737322,28,1,1,1
491978605075799,48.075,46,63,3969,0,3040,1,0,3.8727622914748436,0,1,0,1
8904924993608,28.82,43,55,3025,0,3030,1,1,3.361069590571376,55,1,1,1
495998907079814,29.137474747474748,46,42,1764,0,3060,1,0,3.3720251376939667,0,1,0,1
989499759800471,42.3076,46,31,961,0,3060,1,0,3.744966738944418,0,1,0,1
63079112480540,33.87,46,37,1369,1,3160,1,0,3.5225296668296804,0,1,1,1
910350246710084,72.11525,45,32,1024,1,3010,1,0,4.27826553371462,0,1,1,1
78040180540860,40.0,43,49,2401,0,3150,1,1,3.6888794541139363,49,1,0,1
240104001758550,37.9,43,58,3364,0,3160,1,1,3.634951112088381,58,1,0,1
111770840450505,25.9615,43,34,1156,0,3160,0,1,3.2566146713684687,34,1,0,1
290119013758360,42.735,42,52,2704,0,3220,1,0,3.7550182566179813,0,1,1,1
850106952142296,15.0,42,47,2209,0,3160,0,1,2.70805020110221,47,1,1,1
243598249300945,57.6922,45,39,1521,2,3060,1,1,4.0551219824004106,39,1,0,1
243598249300945,72.11525,45,45,2025,2,3000,1,0,4.27826553371462,0,1,0,1
835795028909197,72.11525,46,58,3364,0,3060,1,0,4.27826553371462,0,1,1,1
388562099300927,22.0,43,46,2116,1,3220,1,1,3.091042453358316,46,1,1,1
389820176620945,45.604285714285716,44,64,4096,0,3150,0,1,3.8200016970664366,64,1,0,1
608909885991404,28.845999999999997,46,34,1156,0,3060,1,0,3.3619713351613183,0,1,1,1
850409962437493,72.11525,45,52,2704,4,3060,1,0,4.27826553371462,0,0,1,1
165700040620500,21.738095238095237,46,63,3969,0,3060,1,0,3.0790662623116,0,1,0,1
320859093158839,65.104,45,62,3844,0,3010,1,0,4.175985991259334,0,1,1,1
563914609033679,30.0,46,47,2209,0,3060,1,0,3.4011973816621555,0,1,0,1
704602165993926,42.28,44,27,729,2,3150,1,1,3.7443141610020367,27,1,1,1
850609978592093,27.830000000000002,41,64,4096,0,3220,0,0,3.3261145755377997,0,1,1,1
976594380506501,72.11525,46,53,2809,0,3060,0,0,4.27826553371462,0,1,1,1
61002006171,35.575,45,36,1296,0,3060,0,1,3.571643143975916,36,1,0,1
100109940228285,38.45,45,46,2116,1,3060,1,0,3.649358695951653,0,1,1,1
901051765019630,48.07683333333333,45,56,3136,0,3060,1,0,3.8728004256064557,0,1,1,1
110094691340,41.20871428571429,45,57,3249,1,3060,1,0,3.7186497457791976,0,1,1,1
110094691340,16.0,45,58,3364,1,3060,1,1,2.772588722239781,58,1,1,1
10005190404752,26.96,43,57,3249,0,3220,1,1,3.2943542860441064,57,1,0,1
53056747002061,76.92285714285715,45,36,1296,0,3010,1,1,4.342803064373662,36,1,1,1
100609947360314,43.0,46,41,1681,0,3160,1,1,3.7612001156935624,41,1,1,1
202013148610898,28.845999999999997,39,47,2209,0,3160,1,0,3.3619713351613183,0,0,0,1
206980210950006,40.27777777777778,45,36,1296,1,3160,1,1,3.69579989695851,36,1,1,1
614091447600118,16.666666666666668,45,36,1296,0,3060,0,0,2.8134107167600364,0,1,0,1
614091447600118,22.22222222222222,45,29,841,0,3060,1,1,3.101092789211817,29,1,0,1
726249010589002,34.188,45,38,1444,2,3060,1,0,3.5318747053037716,0,1,1,1
726249010589002,52.8845,45,35,1225,2,3060,1,1,3.9681102902586276,35,1,1,1
760785100208406,26.4,43,26,676,0,3210,1,1,3.2733640101522705,26,1,0,1
610240228205,57.6922,45,53,2809,2,3060,1,1,4.0551219824004106,53,1,1,1
100600005887119,43.0,43,34,1156,2,3160,1,0,3.7612001156935624,0,1,1,1
170430060043624,20.7692,46,41,1681,2,3060,1,0,3.033471120054259,0,1,1,1
170430060043624,6.6,46,40,1600,2,3060,1,1,1.8870696490323797,40,1,1,1
216263301510009,26.4,43,28,784,0,3210,1,1,3.2733640101522705,28,1,1,1
256083601550002,27.6375,45,63,3969,0,3060,1,0,3.3191735461835647,0,1,0,1
630787095601999,47.36842105263158,43,49,2401,1,3150,1,1,3.85795578415787,49,1,1,1
754008944019650,7.9325,46,60,3600,0,3010,1,0,2.0709682444752135,0,1,1,1
899690113040910,64.10233333333333,45,54,2916,2,3060,1,0,4.160480764720166,0,1,1,1
14095408072871,13.186714285714286,46,26,676,0,3060,1,1,2.5792098292311167,26,1,0,1
928109350477002,38.2,42,60,3600,0,3030,0,1,3.6428355156125294,60,1,1,1
190963190200004,26.410000000000004,42,44,1936,0,3220,0,1,3.273742726309041,44,1,0,1
405001321910666,34.17777777777778,45,44,1936,2,3060,1,0,3.5315756602952697,0,1,1,1
490430021906594,9.0,45,28,784,0,3060,1,0,2.1972245773362196,0,1,0,1
910794099301609,30.0,46,30,900,1,3160,1,1,3.4011973816621555,30,1,1,1
201106748110840,72.11525,46,64,4096,0,3060,0,1,4.27826553371462,64,1,1,1
10210090730349,57.69225,45,63,3969,0,3060,1,0,4.0551228490683195,0,1,1,1
272700810430106,12.0,42,32,1024,0,3160,1,1,2.4849066497880004,32,1,1,1
721412031906695,72.11525,45,40,1600,3,3060,1,0,4.27826553371462,0,1,1,1
721412031906695,72.11525,45,41,1681,3,3060,1,1,4.27826553371462,41,1,1,1
810005401905482,42.733333333333334,46,42,1764,2,3060,1,0,3.75497925581846,0,1,1,1
621031035001909,48.07683333333333,46,62,3844,1,3060,0,0,3.8728004256064557,0,1,1,1
54093349100641,36.0575,43,48,2304,0,3150,1,1,3.585114886475528,48,1,1,1
120933069015659,10.0,43,33,1089,3,3160,1,1,2.302585092994046,33,1,1,1
20255094311319,40.865249999999996,43,61,3721,0,3160,1,1,3.710280068654017,61,1,1,1
520955096011798,31.25,44,51,2601,0,3060,1,0,3.4420193761824107,0,1,1,1
520955096011798,30.0,44,52,2704,0,3060,1,1,3.4011973816621555,52,1,1,1
914025233119500,31.25,46,37,1369,2,3040,1,0,3.4420193761824107,0,1,1,1
955768510929100,64.1,44,46,2116,0,3060,1,0,4.160444363926624,0,1,1,1
915419810029100,72.11525,45,44,1936,4,3060,1,0,4.27826553371462,0,1,1,1
601374004210640,57.6922,46,59,3481,1,3060,1,0,4.0551219824004106,0,1,1,1
810108351518877,48.07683333333333,45,41,1681,0,3060,1,0,3.8728004256064557,0,1,0,1
179051070016657,72.1,45,53,2809,0,3060,1,0,4.278054044290903,0,1,1,1
603111930710737,26.923000000000002,41,55,3025,0,3220,1,1,3.292980939874984,55,1,1,1
715770560961001,26.666666666666668,46,36,1296,2,3060,1,0,3.283414346005772,0,1,1,1
150984098611809,32.05083333333333,46,52,2704,0,3060,1,0,3.4673231840686993,0,1,1,1
420789096211339,64.10244444444444,46,30,900,0,3060,1,1,4.1604824980582364,30,1,1,1
813102660800155,24.025,45,34,1156,1,3060,1,1,3.1790949548563563,34,1,1,1
998119250209101,12.49,43,50,2500,2,3150,1,1,2.5249283241374862,50,1,0,1
110900082770111,19.2306,46,28,784,1,3060,0,1,2.9565027603619893,28,1,1,1
910008881405139,11.072222222222223,46,27,729,0,3060,0,0,2.4044394693225843,0,1,0,1
402039110101709,46.1536,46,31,961,2,3060,1,1,3.831974964407054,31,1,1,1
932110687399,19.23075,43,54,2916,0,3030,0,1,2.9565105604002095,54,1,1,1
291312008520380,42.3075,46,39,1521,4,3060,1,1,3.744964375300104,39,1,0,1
54742110991691,41.208571428571425,46,32,1024,2,3010,1,1,3.7186462791000507,32,1,1,1
150952020069501,19.02,46,47,2209,3,3060,0,0,2.9454910571172443,0,1,1,1
120301010529910,20.833333333333332,46,59,3481,0,3060,1,1,3.036554268074246,59,1,1,1
206180716082311,53.125,46,30,900,1,3040,1,1,3.972647627244581,30,1,1,1
206180716082311,32.0,46,31,961,1,3160,1,0,3.4657359027997265,0,1,1,1
943139510677202,40.0,43,51,2601,0,3160,1,1,3.6888794541139363,51,1,0,1
276951400045348,48.07683333333333,45,41,1681,2,3060,1,0,3.8728004256064557,0,1,1,1
20410018421744,38.45,43,63,3969,2,3160,1,0,3.649358695951653,0,1,1,1
120407961804984,45.419999999999995,44,60,3600,0,3060,1,0,3.815952536677412,0,1,1,1
293941508074568,17.5,45,26,676,0,3060,1,1,2.8622008809294686,26,0,0,1
599840552350912,14.903749999999999,45,29,841,0,3060,1,0,2.7016128591382045,0,0,0,1
630759097221669,57.68,46,46,2116,3,3040,1,0,4.054910492976694,0,1,1,1
703201970510716,10.81725,46,32,1024,0,3060,1,1,2.381142082149592,32,1,0,1
560830280541002,41.0,43,58,3364,0,3160,1,1,3.713572066704308,58,1,1,1
918046297219730,24.127659574468087,45,34,1156,0,3060,1,0,3.1833588825776387,0,1,0,1
43372170972293,20.175,45,62,3844,0,3160,1,1,3.0044442141560124,62,1,1,1
917469310667202,38.46146666666667,45,58,3364,1,3060,1,0,3.649656874292246,0,1,1,1
480970094521119,32.0,46,39,1521,4,3160,1,1,3.4657359027997265,39,1,1,1
792087928219770,20.380000000000003,46,59,3481,0,3060,1,0,3.014554027794579,0,1,1,1
201006932106249,34.980000000000004,43,45,2025,1,3220,1,1,3.5547764695904562,45,1,0,1
939819910586200,13.25,40,56,3136,0,3030,1,0,2.583997552432231,0,1,0,1
999560754480612,20.977777777777778,42,21,441,1,3060,1,0,3.043463676375181,0,1,1,1
309010614028049,34.188,44,45,2025,2,3160,1,0,3.5318747053037716,0,1,1,1
715394539000814,48.07675,45,51,2601,2,3160,1,0,3.872798692268385,0,1,1,1
413468021001815,31.0,46,36,1296,0,3160,1,1,3.4339872044851463,36,1,0,1
223570061901975,31.0,46,47,2209,3,3060,1,1,3.4339872044851463,47,1,1,1
223570061901975,43.75,46,51,2601,3,3060,1,0,3.7784916128036232,0,1,1,1
101003023503452,24.038249999999998,43,33,1089,0,3060,1,0,3.179646311676199,0,1,0,1
223033041005105,23.075,46,34,1156,2,3060,1,0,3.138749780388916,0,1,1,1
272241301340307,20.0,43,38,1444,0,3210,1,1,2.995732273553991,38,1,1,1
901230001930881,16.82675,44,46,2116,0,3160,1,0,2.8229698820090032,0,1,0,1
30410175257107,60.09604166666667,43,64,4096,1,3220,1,0,4.095943976920665,0,1,1,1
499940907970913,26.425,45,55,3025,0,3040,1,0,3.2743105317563015,0,1,1,1
191840006630260,20.0,43,49,2401,0,3030,1,1,2.995732273553991,49,1,0,1
406439310359303,35.075,46,50,2500,1,3060,1,1,3.5574886259885248,50,1,1,1
406439310359303,48.075,46,52,2704,1,3060,1,0,3.8727622914748436,0,1,1,1
3863170026601,26.0,45,35,1225,3,3060,1,0,3.258096538021482,0,1,1,1
3863170026601,25.475,43,35,1225,3,3060,1,1,3.2376975791087887,35,1,1,1
610006883206177,57.675,45,36,1296,2,3160,1,1,4.054823804059818,36,1,1,1
927689910289301,24.025,43,25,625,0,3160,1,0,3.1790949548563563,0,1,0,1
662097915359200,17.85,44,30,900,0,3030,0,1,2.8820035082256483,30,1,0,1
883904130007303,72.11525,45,33,1089,0,3060,1,0,4.27826553371462,0,1,0,1
130800068839615,64.61525,46,50,2500,1,3060,1,1,4.168450451040319,50,1,1,1
30910071034647,57.6922,45,36,1296,1,3060,1,0,4.0551219824004106,0,0,1,1
76873190978991,72.1153125,46,53,2809,0,3060,1,0,4.278266400382529,0,1,0,1
101002524109091,9.375,46,27,729,0,3060,1,0,2.2380465718564744,0,1,0,1
270911093241529,28.845999999999997,44,55,3025,0,3030,1,1,3.3619713351613183,55,1,0,1
324722190308801,8.241714285714286,46,28,784,0,3060,1,1,2.1092083666659507,28,1,0,1
96022770402551,46.52596774193549,46,36,1296,2,3060,1,0,3.8400106027834653,0,1,1,1
116498529200617,42.78825,46,31,961,2,3160,1,1,3.756263532186468,31,1,1,1
222511001090409,36.0575,46,42,1764,2,3160,1,0,3.585114886475528,0,1,1,1
975042947459710,33.65375,42,28,784,1,3150,1,1,3.516124491189194,28,1,0,1
401902174897832,12.5,45,29,841,1,3060,1,0,2.5257286443082556,0,1,1,1
216400120400159,42.0,44,42,1764,2,3150,1,1,3.7376696182833684,42,1,1,1
601009014105224,57.69225,45,36,1296,2,3060,1,0,4.0551228490683195,0,1,1,1
201909554899525,24.025,39,64,4096,0,3060,1,1,3.1790949548563563,64,1,0,1
409000717060594,0.00025,45,43,1849,4,3060,1,1,-8.294049640102028,43,1,1,1
915089810959406,17.788249999999998,41,39,1521,2,3220,1,1,2.8785381269683965,39,1,1,1
701007094109946,62.70891304347826,46,60,3600,2,3060,1,0,4.138503591339462,0,1,1,1
701007094109946,35.0,46,44,1936,2,3160,1,1,3.5553480614894135,44,1,1,1
404001509055701,20.65,43,37,1369,1,3030,1,1,3.027715319407042,37,1,1,1
186144080042189,23.798,43,24,576,0,3030,1,1,3.169601543532962,24,1,0,1
405490917079814,24.025,43,47,2209,0,3200,1,0,3.1790949548563563,0,1,0,1
441380009740294,25.0,43,46,2116,3,3220,1,0,3.2188758248682006,0,1,1,1
848980411621004,25.48075,45,31,961,0,3060,1,1,3.2379232651216294,31,0,0,1
803407031810691,31.25,40,49,2401,1,3060,1,1,3.4420193761824107,49,1,1,1
903408704810207,38.4615,43,43,1849,1,3160,1,1,3.649657740960155,43,1,1,1
394007110004100,45.673,43,51,2601,0,3160,1,0,3.8215073136753697,0,1,1,1
150001005457714,96.15366666666667,45,42,1764,3,3060,1,1,4.565947606166401,42,1,1,1
15169150004003,31.77777777777778,44,29,841,0,3150,1,1,3.4587672334836332,29,1,1,1
501091304039111,48.041666666666664,46,42,1764,2,3010,1,1,3.872068689921113,42,1,1,1
503041107089191,23.07675,43,38,1444,1,3150,0,1,3.1388256171665394,38,1,1,1
1908845895483,48.07683333333333,46,58,3364,2,3060,1,0,3.8728004256064557,0,1,1,1
1908845895483,42.3076,46,53,2809,2,3060,0,1,3.744966738944418,53,1,1,1
42335130979395,36.0575,43,29,841,0,3030,1,1,3.585114886475528,29,1,0,1
50310027978541,40.06388888888889,43,59,3481,0,3220,1,0,3.6904754021333543,0,1,1,1
78155130029702,72.11525,46,48,2304,0,3060,1,0,4.27826553371462,0,0,0,1
598981404050388,8.012666666666666,46,30,900,0,3060,0,0,2.0810236228624874,0,1,0,1
902500620410793,36.057625,45,61,3721,0,3060,1,1,3.585118353154675,61,1,1,1
965469550939501,6.92,45,59,3481,2,3060,1,0,1.9344157696295783,0,1,1,1
910003590906362,34.61533333333333,44,36,1296,1,3160,1,1,3.54429674382025,36,1,0,1
